image_id,n_citi,bed,bath,sqft,price
1111,193,3,2,1646,310000
1112,295,3,2,2000,339000
1113,193,5,3,2344,320000
1114,193,3,2,1588,300000
1115,162,2,2,1369,299000
1116,111,1,1,648,329900
1117,207,2,1,672,335000
1118,193,3,2,1485,349900
1119,267,4,2,1746,349000
1120,207,2,1,884,399000
1121,193,3,2,1722,347000
1122,187,3,3,1700,375000
1123,290,3,2,1268,399900
1125,267,4,3,2172,368000
1126,204,2,2,650,369900
1127,267,4,2,1798,369870
1129,267,4,3,2272,389990
1130,193,4,2,2933,370000
1131,207,3,1,820,359000
1132,267,4,3,2513,369787
1133,174,2,1,814,364950
1134,207,2,1,914,387000
1135,19,1,1,576,369900
1136,207,2,1,680,399999
1137,193,4,2,1671,349900
1138,290,3,1,1404,399000
1139,204,2,1,780,375000
1141,267,4,3,2582,360000
1142,25,2,2,784,379888
1143,248,2,1,768,405000
1144,193,4,3,2170,359000
1145,193,7,5,3566,395000
1146,207,1,1,672,350000
1147,207,2,1,620,350000
1148,267,4,2,2815,379900
1149,267,4,3,1983,379900
1150,193,4,3,2518,388888
1151,207,2,1,936,350000
1152,149,3,1,720,349900
1153,199,4,3,2148,375000
1154,267,4,3,1738,375000
1155,267,3,2,1218,345000
1156,267,3,3,2157,359000
1157,193,4,2,2360,359900
1158,207,2,1,744,359900
1159,193,3,2,2055,387870
1160,193,5,3,2523,379000
1161,267,5,4,3335,379900
1162,193,4,3,2533,369900
1163,193,5,3,2523,397990
1164,193,4,2,2487,364900
1165,267,3,3,2177,380000
1166,378,1,1,610,399999
1167,30,1,1,709,399990
1168,267,4,2,2375,370000
1169,267,7,3,2592,399000
1170,193,4,3,1747,365000
1171,207,3,2,1181,350000
1172,85,2,1,845,395000
1173,85,2,1,1006,395000
1175,193,4,3,2774,369900
1176,207,2,1,589,349900
1177,25,2,1,672,385000
1178,248,2,1,761,379900
1179,199,4,2,1300,360000
1180,267,4,3,2134,375000
1181,198,2,1,810,345000
1182,207,4,2,1103,400000
1183,207,3,1,840,369000
1184,248,2,1,684,369000
1185,295,5,3,2533,350000
1186,69,2,2,700,399000
1187,264,2,1,764,399999
1188,267,5,3,3328,399900
1189,267,5,3,2988,375000
1191,204,2,2,1900,359000
1192,267,4,3,2066,405000
1193,207,1,1,574,399900
1194,267,4,3,1690,349900
1195,19,2,1,828,389000
1196,193,3,2,2430,394000
1197,193,5,3,2782,399990
1198,193,4,3,2640,389000
1199,267,4,3,1904,359999
1200,4,3,1,889,349000
1201,207,2,1,706,384900
1202,267,4,3,2375,363000
1203,193,4,3,2102,369900
1205,267,5,3,2987,369000
1206,207,3,1,950,379000
1207,267,4,3,1802,356900
1209,32,2,1,818,399900
1210,207,2,1,884,400000
1211,248,2,1,564,359000
1212,187,2,1,1331,385000
1213,267,4,3,2114,383900
1215,207,2,1,1033,359900
1216,376,1,1,861,379990
1218,267,3,2,1592,363398
1219,193,4,3,2049,345000
1220,31,3,1,771,389900
1221,207,2,1,854,365000
1222,207,2,1,795,385000
1223,267,3,2,1592,365502
1224,267,3,2,1750,383098
1225,290,2,1,911,399900
1226,193,3,2,2152,389000
1228,267,5,3,2165,355000
1230,207,3,2,1250,402000
1231,193,4,2,2266,364900
1232,193,3,2,2100,369900
1233,267,3,3,2225,360000
1235,85,3,3,1211,399990
1236,193,3,3,2312,374900
1239,207,2,2,893,389000
1240,193,3,2,2100,369900
1241,193,3,2,1771,369990
1243,193,4,3,2523,385000
1244,81,3,2,1040,390000
1245,267,3,2,1776,369900
1246,267,3,2,1687,369900
1247,207,2,1,706,399900
1248,193,5,3,2875,379900
1249,267,3,2,1636,385000
1250,207,2,1,858,395000
1251,85,2,1,893,399000
1252,107,1,1,648,380000
1253,207,2,1,731,365000
1254,199,4,2,2136,370000
1255,207,1,1,734,375000
1256,193,4,3,3272,355000
1257,207,2,1,720,360000
1258,85,2,1,1035,399999
1259,267,4,3,1770,369000
1260,267,5,3,3210,395000
1261,193,3,2,2028,379900
1262,193,3,2,2082,402397
1264,193,5,3,1800,349800
1265,193,3,2,1504,349000
1266,306,2,1,952,389900
1267,193,4,2,2965,375000
1268,85,2,1,1097,350000
1269,85,3,1,1122,405000
1271,267,4,3,1610,379900
1272,267,4,2,2323,375000
1273,267,5,3,3210,399900
1274,290,2,1,1062,389000
1275,193,4,3,2841,349900
1276,267,4,3,2380,400802
1278,193,4,3,2518,379999
1279,193,3,2,2201,385000
1280,25,2,1,608,389000
1281,353,2,1,780,390000
1282,193,4,3,1937,380000
1283,248,3,2,882,360000
1284,207,3,2,1192,400000
1285,207,3,2,1200,399950
1286,264,2,1,712,399900
1287,85,3,1,1082,405000
1288,204,1,1,607,385000
1289,267,5,2,3499,400000
1290,267,3,3,2260,375000
1291,193,4,3,2670,395000
1292,207,3,2,908,379000
1293,267,3,2,2220,365000
1294,199,4,2,1620,374000
1295,267,4,2,2119,378500
1296,207,1,1,400,375000
1297,272,2,1,763,380000
1298,267,4,2,1600,350000
1299,290,3,1,1018,400000
1300,193,3,2,1664,399999
1301,85,3,2,1066,399000
1302,295,5,2,3560,375000
1304,207,2,1,908,385000
1305,193,4,3,2640,355000
1306,85,3,1,712,359000
1308,85,2,1,814,379900
1309,193,4,2,2100,389977
1311,207,4,2,1639,385000
1313,245,3,2,1050,435000
1314,69,2,1,838,439000
1315,176,3,1,1159,430000
1316,25,3,1,967,453888
1317,207,2,1,884,399000
1319,111,3,1,1104,429900
1320,290,3,2,1268,399900
1321,207,3,2,1520,424999
1322,204,3,2,1197,425000
1323,193,5,3,2639,445000
1324,62,1,1,640,450000
1327,207,2,1,868,439950
1328,267,4,3,2339,425000
1329,85,4,2,1512,429000
1330,207,2,1,736,429000
1331,267,4,3,2185,435000
1332,149,2,1,820,449000
1333,267,4,3,2205,435000
1334,85,2,1,960,450000
1336,207,3,1,1102,450000
1337,85,2,1,897,410000
1338,267,5,3,2473,430000
1339,207,2,1,928,445000
1340,290,4,3,1605,450000
1341,207,3,1,1220,410000
1342,267,5,3,2587,419000
1343,76,1,1,653,424900
1344,207,2,1,680,399999
1345,130,4,2,1352,450000
1346,290,3,1,1404,399000
1348,207,3,2,1248,429900
1349,207,2,2,840,419900
1350,85,4,2,1652,449999
1351,85,2,1,946,444999
1352,207,3,2,1054,449000
1353,248,2,1,768,405000
1354,207,3,1,997,410000
1355,193,4,3,3258,424999
1356,267,4,3,2942,447500
1357,207,3,1,1224,410000
1358,272,2,1,1054,409900
1359,193,7,5,3566,395000
1360,193,6,3,2792,425000
1361,264,2,1,900,425000
1362,267,4,3,2287,429000
1363,355,1,1,512,449000
1364,290,3,2,979,435000
1365,204,3,2,1203,455000
1366,211,3,1,1113,425000
1367,23,3,1,945,420000
1368,155,2,1,910,450000
1369,365,3,1,1116,449000
1370,85,3,1,1021,439999
1371,207,2,1,1273,410000
1372,290,4,2,1112,408888
1373,193,5,4,2832,427500
1374,354,1,1,680,414000
1375,85,2,3,1500,450000
1376,1,4,2,1536,439000
1377,267,4,2,2151,419000
1379,107,2,1,996,425000
1380,85,3,1,1026,429000
1381,193,5,3,2523,397990
1382,85,2,1,960,409999
1383,378,1,1,610,399999
1384,85,3,1,1508,444999
1385,30,1,1,709,399990
1386,174,3,2,1567,415000
1387,404,2,1,676,449995
1388,204,3,2,1800,429000
1389,193,5,3,3209,430000
1390,267,7,3,2592,399000
1391,207,2,1,928,425000
1392,192,2,1,720,449000
1393,207,2,1,1304,450000
1394,267,4,3,2066,439900
1395,85,2,1,859,420000
1396,207,3,2,1000,425000
1398,267,5,4,2867,409900
1399,85,2,1,845,395000
1400,85,2,1,1006,395000
1402,85,2,1,753,415000
1404,207,2,1,975,440000
1405,290,2,2,990,439000
1406,267,4,3,2347,420000
1407,207,3,2,1132,454900
1408,193,5,3,2880,429990
1409,76,2,2,1186,430000
1410,267,5,3,3272,424990
1411,193,3,3,2002,430000
1412,85,3,2,1549,448800
1413,207,2,1,1126,420000
1414,193,3,2,2135,438390
1415,207,4,2,1103,400000
1416,85,3,1,1014,419000
1417,290,3,1,1030,429000
1418,193,4,3,2523,414900
1419,406,2,1,948,450000
1420,193,5,3,3209,429995
1421,207,3,1,1140,450000
1422,69,2,2,700,399000
1423,207,2,1,1054,425000
1424,267,4,3,2469,410000
1425,193,4,3,3023,449900
1426,264,2,1,764,399999
1427,267,5,3,3328,399900
1428,174,3,1,960,440000
1429,174,4,2,1164,450000
1430,85,3,2,912,429900
1431,193,5,3,2870,450000
1432,267,4,3,2066,405000
1433,207,1,1,574,399900
1434,290,3,2,1254,430000
1435,193,4,2,1992,439000
1436,193,5,3,2782,399990
1437,207,3,1,955,449900
1438,204,2,1,821,449000
1439,354,2,2,1318,410000
1440,204,2,1,660,440000
1441,207,2,1,1104,419000
1442,85,3,1,1458,439000
1443,267,5,3,2879,449000
1444,32,2,1,818,399900
1445,207,2,1,884,400000
1446,354,2,1,1183,425000
1447,404,2,1,781,448000
1448,193,5,4,3126,434999
1449,207,2,1,782,409000
1450,174,3,1,1040,441000
1451,290,2,1,911,399900
1452,290,3,1,1084,399000
1453,267,4,3,2363,444900
1454,207,3,2,1250,402000
1455,267,4,3,2477,423900
1456,111,2,1,1082,415000
1457,85,3,3,1211,399990
1458,290,3,2,1503,439900
1459,193,4,3,2530,435000
1460,207,2,1,1092,410000
1461,290,3,1,1411,424000
1462,193,5,3,2834,425000
1463,290,3,1,1154,449000
1464,204,3,1,1124,450000
1465,365,3,2,2340,450000
1466,193,4,2,3376,434900
1467,211,3,2,961,395000
1468,85,3,2,1221,425000
1469,406,4,2,1150,420000
1470,85,3,2,1182,430000
1471,382,3,3,1224,429000
1472,193,4,3,2454,429990
1473,267,4,2,2181,409999
1474,207,2,1,706,399900
1475,207,2,1,858,395000
1476,342,2,3,1401,449999
1477,85,2,1,893,399000
1478,193,5,3,2884,439990
1479,207,2,2,2610,439900
1480,193,4,3,2704,410000
1481,85,2,1,1035,399999
1482,207,3,1,1040,450000
1483,267,3,2,2080,408083
1484,223,3,3,1283,415000
1485,274,2,1,672,435000
1486,290,3,2,1136,449000
1487,267,4,4,2642,440000
1488,63,3,2,1125,425000
1489,267,5,3,3210,395000
1490,193,3,2,2082,402397
1491,193,4,2,3040,444709
1492,193,5,3,3238,427000
1493,25,2,1,889,449900
1495,25,2,1,832,449000
1496,85,3,1,1122,405000
1498,290,3,1,1345,449000
1500,207,2,1,869,450000
1501,103,2,1,832,485000
1503,397,3,2,1196,489000
1504,207,2,1,1210,499000
1506,85,5,4,1702,499999
1507,25,3,1,967,453888
1509,174,3,1,1223,482000
1511,378,3,2,1068,499999
1512,207,3,1,1049,474999
1513,248,3,1,1226,475000
1514,211,4,3,1669,495000
1515,193,5,3,2639,445000
1516,62,1,1,640,450000
1517,267,4,3,2682,469500
1518,136,3,1,1016,489000
1519,376,2,1,875,499000
1520,204,2,1,768,499000
1521,125,2,1,966,495000
1522,207,3,2,1358,470000
1523,204,2,2,1493,469900
1524,295,4,3,2730,488995
1525,149,2,1,820,449000
1526,365,3,3,1530,470000
1527,91,3,1,1089,500000
1529,174,4,2,1367,499999
1530,85,2,1,960,450000
1532,207,3,1,1102,450000
1533,207,2,1,1187,469000
1534,207,2,1,886,499900
1535,290,4,2,1179,459900
1536,204,2,1,877,499000
1537,207,2,1,928,445000
1538,25,3,2,1086,495000
1539,223,3,1,1278,475000
1540,290,4,3,1605,450000
1541,207,3,1,985,499000
1542,322,2,1,1184,505000
1543,267,4,3,2996,469900
1544,23,3,1,1098,489000
1545,397,3,1,1408,498888
1546,84,4,2,1445,505000
1547,103,2,1,940,499900
1548,19,3,1,1031,465000
1549,267,4,3,2995,489000
1550,133,3,2,1934,499900
1551,130,4,2,1352,450000
1552,404,2,1,840,475000
1554,85,3,2,1146,470000
1555,85,4,2,1652,449999
1556,69,2,1,1008,479900
1557,174,4,2,1326,459900
1558,207,3,2,1054,449000
1559,267,4,3,2942,447500
1560,290,3,2,1626,475000
1562,111,2,2,1168,499000
1563,91,3,2,1589,499500
1564,207,4,3,2217,499000
1565,85,3,2,1189,469900
1566,174,3,2,1256,479000
1568,355,1,1,512,449000
1569,91,3,2,1128,475000
1570,204,3,2,1203,455000
1571,91,4,2,1100,499900
1572,193,5,3,3281,499000
1573,155,2,1,910,450000
1574,365,3,1,1116,449000
1575,281,3,1,1090,469000
1576,365,3,2,1101,499000
1577,404,2,1,864,480000
1578,85,3,3,1334,479900
1579,207,3,2,1187,500000
1580,85,2,3,1500,450000
1582,207,3,2,1027,499000
1583,155,2,1,822,499900
1585,91,4,2,1482,499000
1586,264,3,1,1074,497000
1587,383,3,2,1128,498894
1588,25,3,1,1070,479800
1589,85,4,2,1086,499900
1590,207,4,3,1520,488500
1591,264,2,1,528,489000
1593,264,4,2,1334,499000
1594,264,2,1,1172,480000
1595,174,3,1,1116,490000
1596,107,2,1,930,479900
1598,85,3,2,1512,465000
1599,207,2,1,1172,499999
1600,85,2,1,1200,465000
1601,404,2,1,676,449995
1602,149,3,1,1245,469000
1603,204,2,1,1251,465000
1604,334,3,1,1056,490000
1605,192,2,1,720,449000
1606,207,4,3,1790,485000
1609,207,2,1,1304,450000
1610,290,3,2,1557,479998
1611,85,3,2,1438,475000
1612,383,4,3,2043,499000
1613,207,3,2,1283,479999
1615,248,2,1,861,499000
1616,404,3,1,1089,499900
1617,207,4,1,990,460000
1618,204,3,1,1344,475000
1619,85,4,2,1540,469000
1620,136,3,1,984,499900
1621,375,1,1,518,499000
1622,267,5,4,3398,492000
1623,264,4,3,1732,499975
1624,1,3,2,1816,499900
1625,404,2,1,930,470000
1626,193,5,3,3458,486999
1627,207,3,2,1132,454900
1628,281,3,1,989,485000
1629,204,3,2,1600,504500
1630,85,4,2,1592,499000
1631,193,4,3,2730,469777
1633,85,3,2,1549,448800
1634,354,2,1,1242,495000
1635,193,4,3,2138,469999
1636,17,3,2,1196,480000
1637,354,3,1,1003,499000
1638,267,4,3,2612,479000
1639,406,2,1,948,450000
1640,103,2,1,944,475000
1641,207,3,1,1140,450000
1642,174,5,2,1374,499999
1646,193,4,3,3023,449900
1647,290,3,2,1681,490000
1648,107,3,1,1192,474999
1649,174,3,2,1066,459000
1650,174,4,2,1164,450000
1651,207,3,2,1206,499900
1652,267,5,3,2478,475000
1654,204,3,2,1230,499900
1656,193,5,3,2870,450000
1657,267,6,4,3941,470000
1658,406,3,2,1216,485000
1659,267,5,3,3468,499990
1660,290,3,2,1080,459000
1662,204,4,2,1181,469800
1663,85,3,2,1296,505000
1664,204,3,1,966,505000
1665,207,4,2,1677,490000
1666,207,3,1,955,449900
1667,290,2,1,916,459000
1669,204,2,1,821,449000
1670,406,3,1,1056,469999
1671,378,2,1,720,489000
1672,85,3,1,1148,479000
1673,267,5,3,2879,449000
1674,248,2,1,1149,495000
1675,404,2,1,1060,459000
1676,404,3,1,1199,460000
1679,174,3,2,1512,505000
1680,248,3,1,1234,480000
1681,290,3,1,1210,473500
1682,91,3,2,1144,498000
1683,85,3,1,1020,459000
1684,31,3,2,1488,485000
1685,207,4,1,1704,479000
1686,365,4,3,2032,505000
1688,383,3,2,1307,459900
1689,85,5,2,1338,504999
1690,264,5,2,1638,549500
1691,25,3,2,1254,517999
1692,290,4,2,2000,515000
1693,207,3,1,1136,549900
1694,155,2,1,640,514000
1695,281,3,2,1218,539999
1696,207,2,1,1210,499000
1698,383,3,3,1404,550000
1700,85,5,4,1702,499999
1701,32,2,3,1251,519000
1702,365,4,2,1608,550000
1703,91,2,2,1280,535000
1704,174,4,2,1200,540000
1705,306,3,2,1264,529000
1706,342,4,2,1719,515000
1708,167,4,2,1252,549000
1709,378,3,2,1068,499999
1710,91,3,1,1180,525000
1711,272,3,2,1410,550000
1712,387,3,2,1111,525000
1713,211,4,3,1669,495000
1714,376,2,1,875,499000
1715,174,3,2,1257,550000
1716,176,4,3,1573,544000
1717,248,3,1,1038,539950
1718,408,2,1,1009,509999
1719,207,3,2,1364,529800
1720,404,3,1,1088,549900
1721,204,2,1,768,499000
1722,32,3,2,1056,550000
1723,125,2,1,966,495000
1724,408,3,2,1225,539900
1726,149,3,2,1165,515000
1727,63,3,2,1238,537000
1728,245,4,2,896,535000
1729,207,2,1,977,550000
1730,404,3,1,1155,540000
1731,322,3,1,1334,525000
1732,397,3,2,1363,550000
1733,1,1,1,384,525000
1734,63,3,2,1556,535000
1735,91,3,1,1089,500000
1736,207,3,1,1196,539900
1737,174,4,2,1367,499999
1738,207,2,1,886,499900
1739,313,3,2,1136,525000
1740,155,2,1,640,509900
1741,204,2,1,877,499000
1742,342,4,3,2122,540000
1743,248,3,2,1274,535000
1744,397,4,2,1440,550000
1745,25,3,2,1086,495000
1746,281,3,2,1600,529000
1747,204,5,3,1625,529000
1749,342,3,2,1600,519000
1750,63,3,2,1120,509900
1751,383,3,2,1245,549000
1752,207,3,1,985,499000
1753,127,3,2,1071,515000
1754,290,4,3,1552,525000
1755,17,3,2,1583,550000
1756,322,2,1,1184,505000
1757,207,2,1,720,515000
1758,91,4,2,1524,538000
1759,397,3,1,1408,498888
1760,84,4,2,1445,505000
1761,103,2,1,940,499900
1762,281,3,2,1113,549900
1763,174,3,2,1241,549000
1764,192,2,1,1188,539000
1765,211,3,3,1366,515000
1766,133,3,2,1934,499900
1767,290,3,2,1280,528888
1768,378,3,1,1064,519000
1769,248,3,2,1374,529999
1770,107,3,2,1176,525000
1771,91,4,2,1175,535000
1772,281,4,2,1242,535000
1773,248,3,1,1099,550000
1774,136,4,2,1132,535000
1776,111,2,2,1168,499000
1777,270,3,1,1329,525000
1778,91,3,2,1589,499500
1779,174,3,2,1222,520000
1780,207,4,3,2217,499000
1782,239,3,1,1378,510000
1783,91,4,2,1100,499900
1784,378,3,2,1663,549945
1785,272,3,3,1164,525000
1786,225,3,2,1134,538000
1787,193,5,3,3281,499000
1788,174,3,2,1145,515000
1789,125,2,1,831,525000
1790,204,3,2,1618,525000
1791,103,2,1,838,539000
1792,365,3,2,1101,499000
1794,17,3,2,1206,514900
1796,397,3,2,1372,535000
1797,23,3,2,1175,525000
1798,6,2,1,817,525000
1799,207,3,1,1349,535000
1800,63,4,2,1352,525000
1801,207,3,2,1187,500000
1802,363,2,1,1038,529000
1803,223,3,1,1064,548000
1804,207,3,2,1027,499000
1806,155,2,1,822,499900
1807,91,4,2,1482,499000
1808,264,3,1,1074,497000
1809,383,3,2,1128,498894
1810,91,3,1,1065,519900
1811,404,3,2,1400,529500
1812,85,4,2,1086,499900
1813,204,3,1,972,549900
1814,192,2,2,1208,550000
1815,264,4,2,1334,499000
1816,174,3,2,1320,548000
1817,365,4,2,1586,540000
1818,378,2,2,1100,544000
1819,207,2,1,1172,499999
1820,354,3,2,1494,549900
1821,248,3,2,1875,550000
1822,111,4,2,1197,535000
1823,342,4,3,1927,550000
1824,204,4,2,1585,550000
1827,383,4,3,2043,499000
1828,248,2,1,861,499000
1830,207,2,1,972,510000
1831,198,3,2,1970,539900
1832,85,3,2,1520,515000
1833,174,4,2,1216,520000
1836,32,2,2,892,539000
1837,342,4,2,1895,539999
1838,342,3,2,1410,524900
1839,306,3,2,1511,524000
1840,207,2,1,936,549000
1841,1,3,2,1947,555000
1842,136,3,1,984,499900
1843,245,2,1,1258,549999
1844,207,3,1,1008,525000
1845,375,1,1,518,499000
1846,264,4,3,1732,499975
1847,1,3,2,1816,499900
1848,207,3,2,1034,549900
1849,25,3,2,1328,525000
1850,281,3,2,1531,544000
1851,204,3,2,1600,504500
1852,85,4,2,1592,499000
1853,376,3,1,960,539900
1854,383,3,3,1694,549999
1855,207,2,1,1162,510000
1857,353,3,1,1106,524900
1858,223,3,2,1593,539700
1859,85,4,3,1905,524999
1860,207,2,1,1225,525000
1861,354,2,1,1242,495000
1862,306,3,1,1122,539950
1863,107,3,2,872,542000
1864,383,3,3,1678,519900
1865,207,3,2,1483,550000
1866,193,5,3,4497,515000
1867,125,3,2,776,546000
1868,397,3,1,1214,539900
1869,264,5,2,1638,549500
1870,207,3,1,1136,549900
1871,81,3,2,1305,579999
1872,204,4,2,1504,570000
1873,383,3,3,1404,550000
1874,272,4,2,1510,605000
1875,204,3,2,1289,599000
1876,365,4,2,1608,550000
1877,313,2,1,1140,599900
1878,397,4,2,1344,568000
1879,274,2,2,972,599900
1880,211,4,2,1508,589000
1881,192,3,2,1302,585000
1882,408,4,2,1479,580000
1883,239,4,3,1262,579000
1884,63,3,2,1322,569000
1886,353,3,1,1188,570000
1887,404,4,3,1477,599800
1889,23,3,2,1527,558000
1890,272,3,2,1410,550000
1891,408,4,2,1479,586500
1892,404,4,2,1384,575000
1893,404,3,2,1440,588000
1894,63,4,3,2214,565000
1895,306,4,2,1192,564500
1896,342,3,2,1174,557500
1897,248,4,2,1209,560000
1898,174,3,2,1257,550000
1899,192,3,1,1068,585000
1900,1,4,3,3093,599900
1901,397,4,2,1612,575000
1902,91,3,2,1128,589000
1903,192,3,2,1205,599900
1904,404,3,1,1088,549900
1905,32,3,2,1056,550000
1906,192,3,2,1922,560900
1907,387,3,2,1351,595000
1909,270,3,2,1547,579900
1910,130,3,2,2028,599800
1911,387,3,1,1224,599900
1912,207,2,1,977,550000
1913,397,3,2,1363,550000
1914,192,3,1,1128,572500
1915,204,2,1,977,560000
1916,70,4,2,2535,599000
1917,281,4,4,2036,590000
1918,207,3,2,1500,598800
1919,204,2,1,1127,585000
1920,70,3,2,1332,580000
1922,207,3,1,1172,575000
1923,248,4,2,1527,595000
1924,91,4,2,1645,565000
1925,397,4,2,1440,550000
1926,365,5,3,1943,599900
1927,248,3,2,1205,575000
1928,404,4,2,1336,598000
1929,1,3,1,1508,550000
1930,247,4,2,1584,579999
1931,383,3,2,1245,549000
1932,248,3,2,1454,585000
1933,136,3,2,1344,560000
1934,85,4,2,2700,599900
1935,17,3,2,1583,550000
1936,207,3,2,1269,579900
1937,378,2,1,891,564900
1938,281,3,2,1113,549900
1939,174,3,2,1241,549000
1940,192,2,2,1328,559900
1941,192,2,1,1044,599000
1942,330,2,1,783,565000
1944,387,3,2,1743,579888
1945,102,4,2,1503,585000
1947,247,3,2,1413,600000
1948,91,3,1,1765,580000
1951,248,3,1,1099,550000
1952,342,4,3,1924,599000
1954,207,3,2,1560,597500
1955,32,3,2,1386,574900
1956,192,2,1,815,599900
1957,102,3,2,1500,570000
1959,103,4,2,1398,565000
1960,248,3,2,1341,565000
1961,102,3,2,1288,568000
1962,290,4,3,1988,575000
1963,192,3,1,1210,589000
1964,408,3,2,1380,599950
1965,330,2,1,910,558900
1966,63,5,3,2530,579000
1967,378,3,1,1484,575000
1968,378,3,2,1663,549945
1969,127,3,1,1343,595000
1970,81,3,2,1184,589000
1971,81,3,1,1288,559000
1972,225,3,1,1115,598888
1973,395,3,2,1380,559999
1975,404,4,2,2628,589999
1976,334,2,2,1271,565000
1977,91,4,2,1323,564999
1978,69,4,2,1225,593000
1979,223,3,1,1064,548000
1981,342,3,2,1188,569900
1982,139,4,3,1781,575000
1983,247,3,1,1366,579500
1984,280,3,3,2333,599000
1985,207,5,3,1680,599000
1986,204,3,1,972,549900
1987,192,2,2,1208,550000
1988,365,5,3,2204,599999
1989,397,4,2,1925,599000
1990,174,3,2,1320,548000
1991,204,2,1,1224,569000
1992,70,3,3,1467,565000
1993,354,3,2,1494,549900
1994,207,4,3,1967,560000
1995,207,4,2,1200,574999
1996,359,3,3,1711,598000
1997,248,3,2,1875,550000
1998,217,3,2,1581,579000
1999,91,4,2,1400,599900
2000,383,3,3,1671,600000
2001,239,3,2,1396,599900
2002,207,4,2,1510,585000
2003,342,4,3,1927,550000
2004,91,3,2,1387,598000
2005,204,4,2,1585,550000
2006,290,4,3,2095,598000
2007,204,3,2,1290,597000
2008,290,4,3,2095,589000
2009,62,3,2,1153,599990
2010,104,3,4,1460,594900
2011,69,4,2,1332,565000
2012,174,4,2,1300,575000
2013,248,4,2,1613,559000
2014,149,3,1,1490,580000
2015,383,3,2,1603,585000
2016,383,3,3,1672,588000
2017,245,2,1,1073,579500
2018,204,5,3,1875,585000
2019,365,4,2,1437,579000
2021,127,4,3,1664,590000
2023,272,3,2,1344,599900
2024,207,2,1,936,549000
2025,1,3,2,1947,555000
2028,244,4,2,1469,599990
2029,174,3,3,1769,595000
2031,207,3,2,1189,589000
2032,207,3,2,1034,549900
2033,397,4,2,1753,585000
2034,306,3,2,1776,570000
2035,383,3,3,1694,549999
2036,322,3,2,1102,560000
2038,404,4,2,1419,579000
2039,207,3,2,1483,550000
2040,207,2,1,996,575000
2041,281,4,2,1667,570000
2042,174,3,2,1128,589000
2043,404,4,3,2058,579000
2044,125,3,2,776,546000
2045,404,3,2,1406,615000
2046,404,3,1,1360,645000
2048,342,4,3,2579,625000
2049,207,3,2,816,610000
2050,272,4,2,1510,605000
2051,204,3,2,1289,599000
2052,130,3,1,1130,649000
2053,167,2,1,924,619000
2058,313,2,1,1140,599900
2059,274,2,2,972,599900
2060,172,3,2,1509,650000
2061,387,3,2,1493,629999
2062,6,2,1,893,649500
2063,136,4,2,1975,649000
2064,404,4,3,1477,599800
2065,176,3,2,1630,621000
2066,315,4,3,1507,645000
2067,383,4,2,1817,632900
2068,365,5,3,2201,625000
2069,321,2,2,1279,649900
2070,139,3,3,1222,625000
2071,1,4,3,3093,599900
2072,130,3,2,1400,619950
2073,126,2,1,891,610000
2074,207,4,2,1366,640000
2075,63,4,3,2230,625000
2076,172,3,2,1522,625000
2077,192,3,2,1205,599900
2078,397,3,1,1569,609000
2079,387,3,2,1351,595000
2080,130,3,2,2028,599800
2081,387,3,1,1224,599900
2082,63,4,3,2478,647000
2083,204,3,2,1159,629500
2084,111,4,3,2168,618000
2085,23,3,2,1555,625000
2086,369,4,2,1840,649000
2087,239,3,2,1800,620000
2088,69,4,2,1586,650000
2089,104,4,2,1346,625000
2090,70,4,2,2535,599000
2091,3,4,2,1679,649000
2092,315,3,2,1754,639900
2093,207,3,2,1500,598800
2094,376,3,1,1227,619000
2095,267,4,3,2341,619900
2097,204,2,1,1176,649900
2098,248,4,2,1527,595000
2099,397,5,3,1895,650000
2100,111,2,1,1000,649900
2101,365,5,3,1943,599900
2102,204,3,2,1438,649000
2103,404,4,2,1336,598000
2104,85,4,2,2700,599900
2105,1,5,3,2778,649999
2106,69,4,2,1604,639900
2107,398,3,2,1908,650000
2108,102,3,2,1709,625000
2109,192,3,2,1151,610000
2110,192,3,1,1082,628888
2111,204,3,2,1287,650000
2112,192,2,1,1044,599000
2115,126,2,1,640,635000
2116,127,3,2,1800,650000
2117,397,4,2,2035,639000
2119,155,2,1,1293,635000
2121,365,4,2,1783,619900
2122,221,3,2,1169,625000
2124,397,3,3,2033,649000
2125,91,4,2,1472,610000
2126,204,2,1,951,649900
2127,290,3,2,2233,639900
2128,247,3,2,1413,600000
2129,365,4,2,1860,630000
2131,395,3,2,1320,639998
2134,342,4,3,1924,599000
2135,70,4,3,2052,635000
2137,207,3,2,1560,597500
2138,62,3,2,1325,608000
2139,192,2,1,815,599900
2140,146,3,1,1222,650000
2141,408,3,2,1380,599950
2143,85,3,2,1272,625000
2145,172,4,2,1718,649900
2146,204,3,2,1473,649999
2147,127,3,1,1343,595000
2148,225,3,1,1115,598888
2150,32,4,3,1609,620000
2151,204,4,2,1562,647000
2152,204,3,2,1590,650000
2155,365,3,2,1624,645000
2156,192,3,1,1076,635000
2158,364,3,2,1220,629000
2160,408,4,2,1928,649999
2161,245,2,1,1037,639000
2162,397,4,3,1557,639000
2163,280,3,3,2333,599000
2164,32,3,2,1300,649900
2165,207,5,3,1680,599000
2166,204,3,2,1498,629000
2167,204,3,2,1386,615000
2168,365,5,3,2204,599999
2169,17,5,3,2107,639000
2170,267,7,3,3130,649900
2171,397,4,2,1925,599000
2172,383,4,2,1957,615000
